"","PORO","PERMX"
"6787",0.105,35.23553
"6788",0.105,21.31695
"6789",0.105,38.60101
"6790",0.105,73.57388
"6791",0.105,82.33865
"6792",0.105,38.83317
"6793",0.105,22.39192
"6794",0.105,21.56803
"6795",0.105,24.73407
"6796",0.105,17.93112
"6797",0.105,11.32249
"6798",0.105,14.12711
"6799",0.105,18.07873
"6800",0.105,28.3322
"6801",0.105,8.32069
"6802",0.105,5.21026
"6803",0.105,5.34289
"6804",0.105,7.9282
"6805",0.105,11.32145
"6806",0.105,7.30499
"6807",0.105,3.7428
"6808",0.105,3.77823
"6809",0.105,4.93212
"6810",0.105,10.11888
"6811",0.105,19.50392
"6812",0.105,14.77795
"6813",0.105,21.85005
"6814",0.105,18.23044
"6815",0.105,15.941
"6816",0.105,12.02894
"6817",0.105,10.77595
"6818",0.105,19.90996
"6819",0.105,22.97157
"6820",0.105,28.15773
"6821",0.105,37.57767
"6822",0.105,36.34967
"6823",0.105,29.58863
"6824",0.105,30.248
"6825",0.105,24.47772
"6826",0.105,24.59803
"6827",0.105,60.46877
"6828",0.105,28.05397
"6829",0.105,35.95938
"6830",0.105,42.72667
"6831",0.105,53.33175
"6832",0.105,29.09846
"6833",0.105,28.31851
"6834",0.105,12.67725
"6835",0.105,23.46533
"6836",0.105,41.0121
"6837",0.105,19.76388
"6838",0.105,23.09628
"6839",0.105,19.87762
"6840",0.105,32.328
"6841",0.105,10.24762
"6842",0.105,7.59275
"6843",0.105,11.01361
"6844",0.105,10.64788
"6845",0.105,9.20612
"6846",0.105,7.24924
"6847",0.105,5.93104
"6848",0.105,6.87188
"6849",0.105,5.53394
"6850",0.105,6.93724
"6851",0.105,13.61593
"6852",0.105,13.15702
"6853",0.105,23.98124
"6854",0.105,20.9849
"6855",0.105,18.7394
"6856",0.105,15.95987
"6857",0.105,20.43154
"6858",0.105,27.99096
"6859",0.105,19.38581
"6860",0.105,80.65224
"6861",0.105,44.33118
"6862",0.105,34.44537
"6863",0.105,19.58183
"6864",0.105,23.51417
"6865",0.105,16.19319
"6866",0.105,42.10233
"6867",0.105,108.80804
"6868",0.105,57.84496
"6869",0.105,40.60616
"6870",0.105,42.81532
"6871",0.105,34.51962
"6872",0.105,25.11761
"6873",0.105,26.9875
"6874",0.105,16.49784
"6875",0.105,22.34436
"6876",0.105,33.03313
"6877",0.105,50.32956
"6878",0.105,51.86408
"6879",0.105,25.92389
"6880",0.105,33.50933
"6881",0.105,11.4893
"6882",0.105,9.16239
"6883",0.105,10.07208
"6884",0.105,10.6906
"6885",0.105,13.04044
"6886",0.105,11.34297
"6887",0.105,8.36924
"6888",0.105,13.37561
"6889",0.105,13.21851
"6890",0.105,17.03902
"6891",0.105,18.23979
"6892",0.105,34.02073
"6893",0.105,36.83001
"6894",0.105,37.49162
"6895",0.105,33.12321
"6896",0.105,15.46635
"6897",0.105,16.08345
"6898",0.105,19.35019
"6899",0.105,22.06476
"6900",0.105,70.1797
"6901",0.105,55.55593
"6902",0.105,19.24066
"6903",0.105,32.8554
"6904",0.105,39.32625
"6905",0.105,42.71501
"6906",0.105,65.42378
"6907",0.105,80.38326
"6908",0.105,60.78868
"6909",0.105,67.44936
"6910",0.105,48.0897
"6911",0.105,42.22968
"6912",0.105,20.82174
"6913",0.105,22.31873
"6914",0.105,17.05039
"6915",0.105,17.69133
"6916",0.105,17.07728
"6917",0.105,26.72426
"6918",0.105,40.34309
"6919",0.105,38.82816
"6920",0.105,42.56691
"6921",0.105,29.72243
"6922",0.105,12.66874
"6923",0.105,15.70439
"6924",0.105,17.09875
"6925",0.105,26.04375
"6926",0.105,18.12161
"6927",0.105,14.38162
"6928",0.105,24.81151
"6929",0.105,14.59424
"6930",0.105,28.48176
"6931",0.105,33.88975
"6932",0.105,72.79873
"6933",0.105,64.66438
"6934",0.105,51.44102
"6935",0.105,38.37909
"6936",0.105,27.99575
"6937",0.105,29.79362
"6938",0.105,36.38199
"6939",0.105,27.07471
"6940",0.105,32.24199
"6941",0.105,20.88935
"6942",0.105,15.81329
"6943",0.105,23.77089
"6944",0.105,50.49438
"6945",0.105,78.53423
"6946",0.105,71.45621
"6947",0.105,88.56995
"6948",0.105,71.25291
"6949",0.105,59.62771
"6950",0.105,53.05005
"6951",0.105,20.47733
"6952",0.105,17.38155
"6953",0.105,23.98709
"6954",0.105,12.13643
"6955",0.105,14.52125
"6956",0.105,13.02049
"6957",0.105,12.45901
"6958",0.105,22.34419
"6959",0.105,27.79355
"6960",0.105,39.97498
"6961",0.105,20.69855
"6962",0.105,25.0449
"6963",0.105,24.78037
"6964",0.105,32.82206
"6965",0.105,43.65136
"6966",0.105,55.68837
"6967",0.105,52.55834
"6968",0.105,30.25363
"6969",0.105,40.89264
"6970",0.105,71.75057
"6971",0.105,69.32511
"6972",0.105,93.466
"6973",0.105,103.07142
"6974",0.105,116.05173
"6975",0.105,43.22422
"6976",0.105,22.96035
"6977",0.105,25.71461
"6978",0.105,32.12564
"6979",0.105,28.40691
"6980",0.105,18.52625
"6981",0.105,12.62442
"6982",0.105,10.45988
"6983",0.105,18.04472
"6984",0.105,52.15165
"6985",0.105,87.14004
"6986",0.105,60.35555
"6987",0.105,50.03975
"6988",0.105,34.25389
"6989",0.105,43.17826
"6990",0.105,30.1807
"6991",0.105,20.48275
"6992",0.105,14.9622
"6993",0.105,10.95806
"6994",0.105,9.67958
"6995",0.105,11.00853
"6996",0.105,11.59981
"6997",0.105,8.56246
"6998",0.105,17.16596
"6999",0.105,15.03676
"7000",0.105,21.06101
"7001",0.105,26.42651
"7002",0.105,21.65066
"7003",0.105,34.07925
"7004",0.105,61.86912
"7005",0.105,34.72263
"7006",0.105,50.05846
"7007",0.105,63.392
"7008",0.105,101.85229
"7009",0.105,165.46457
"7010",0.105,182.21649
"7011",0.105,131.91768
"7012",0.105,115.96368
"7013",0.105,117.61047
"7014",0.105,72.88974
"7015",0.105,34.97335
"7016",0.105,20.87654
"7017",0.105,18.99679
"7018",0.105,25.48779
"7019",0.105,16.52146
"7020",0.105,15.15043
"7021",0.105,21.87624
"7022",0.105,22.77598
"7023",0.105,17.30194
"7024",0.105,41.4553
"7025",0.105,57.49281
"7026",0.105,64.33769
"7027",0.105,72.49986
"7028",0.105,31.87439
"7029",0.105,25.20695
"7030",0.105,25.72726
"7031",0.105,12.72886
"7032",0.105,11.55358
"7033",0.105,15.49909
"7034",0.105,9.67831
"7035",0.105,7.08931
"7036",0.105,6.59984
"7037",0.105,5.19868
"7038",0.105,8.54737
"7039",0.105,19.83203
"7040",0.105,19.67264
"7041",0.105,21.56858
"7042",0.105,21.4241
"7043",0.105,24.78152
"7044",0.105,53.51856
"7045",0.105,36.05602
"7046",0.105,63.2045
"7047",0.105,143.28473
"7048",0.105,217.0723
"7049",0.105,276.54999
"7050",0.105,241.76125
"7051",0.105,103.31239
"7052",0.105,52.89413
"7053",0.105,55.44733
"7054",0.105,21.97418
"7055",0.105,11.57689
"7056",0.105,5.11262
"7057",0.105,12.32601
"7058",0.105,13.23712
"7059",0.105,8.90782
"7060",0.105,14.18663
"7061",0.105,16.55033
"7062",0.105,24.30347
"7063",0.105,32.76979
"7064",0.105,68.24718
"7065",0.105,43.86485
"7066",0.105,54.49418
"7067",0.105,34.91446
"7068",0.105,19.40775
"7069",0.105,16.73249
"7070",0.105,18.86397
"7071",0.105,13.56159
"7072",0.105,13.53963
"7073",0.105,12.85147
"7074",0.105,8.33776
"7075",0.105,5.44946
"7076",0.105,4.09686
"7077",0.105,5.88781
"7078",0.105,5.04777
"7079",0.105,5.99274
"7080",0.105,10.11726
"7081",0.105,15.15035
"7082",0.105,22.46571
"7083",0.105,19.87162
"7084",0.105,23.71929
"7085",0.105,35.15417
"7086",0.105,59.32097
"7087",0.105,157.01248
"7088",0.105,260.11435
"7089",0.105,192.75999
"7090",0.105,196.35445
"7091",0.105,86.93752
"7092",0.105,30.29541
"7093",0.105,29.48975
"7094",0.105,10.3866
"7095",0.105,8.78974
"7096",0.105,4.7041
"7097",0.105,7.08846
"7098",0.105,6.13102
"7099",0.105,7.95857
"7100",0.105,10.66556
"7101",0.105,28.53827
"7102",0.105,49.67853
"7103",0.105,50.55432
"7104",0.105,38.62766
"7105",0.105,33.3658
"7106",0.105,38.6058
"7107",0.105,53.33154
"7108",0.105,19.01311
"7109",0.105,14.4142
"7110",0.105,9.10162
"7111",0.105,4.64489
"7112",0.105,6.55977
"7113",0.105,9.22926
"7114",0.105,6.70269
"7115",0.105,3.43293
"7116",0.105,2.8976
"7117",0.105,4.37582
"7118",0.105,6.90631
"7119",0.105,8.28212
"7120",0.105,14.74885
"7121",0.105,28.03041
"7122",0.105,17.38753
"7123",0.105,18.98747
"7124",0.105,16.73939
"7125",0.105,25.2106
"7126",0.105,41.33251
"7127",0.105,86.02715
"7128",0.105,132.73943
"7129",0.105,113.42656
"7130",0.105,94.47895
"7131",0.105,70.91773
"7132",0.105,43.82127
"7133",0.105,21.53163
"7134",0.105,10.80623
"7135",0.105,4.54465
"7136",0.105,1.82663
"7137",0.105,2.86858
"7138",0.105,8.73091
"7139",0.105,14.55597
"7140",0.105,23.95616
"7141",0.105,20.64428
"7142",0.105,77.18169
"7143",0.105,91.10603
"7144",0.105,55.08866
"7145",0.105,83.57327
"7146",0.105,43.67268
"7147",0.105,36.06789
"7148",0.105,25.92256
"7149",0.105,6.79673
"7150",0.105,5.80238
"7151",0.105,4.80855
"7152",0.105,3.61037
"7153",0.105,3.10281
"7154",0.105,2.82997
"7155",0.105,2.79429
"7156",0.105,3.16431
"7157",0.105,3.15857
"7158",0.105,7.59256
"7159",0.105,27.03839
"7160",0.105,30.61824
"7161",0.105,37.08627
"7162",0.105,26.68441
"7163",0.105,7.45377
"7164",0.105,12.70866
"7165",0.105,24.16599
"7166",0.105,52.16467
"7167",0.105,116.60913
"7168",0.105,76.75569
"7169",0.105,74.71853
"7170",0.105,54.00275
"7171",0.105,66.46346
"7172",0.105,32.61302
"7173",0.105,15.21582
"7174",0.105,9.39547
"7175",0.105,7.41036
"7176",0.105,4.31336
"7177",0.105,5.90638
"7178",0.105,10.38353
"7179",0.105,14.1244
"7180",0.105,17.23664
"7181",0.105,40.87304
"7182",0.105,76.64172
"7183",0.105,92.56736
"7184",0.105,181.61592
"7185",0.105,112.80107
"7186",0.105,41.85035
"7187",0.105,47.25374
"7188",0.105,27.33744
"7189",0.105,10.78626
"7190",0.105,3.0907
"7191",0.105,1.77447
"7192",0.105,4.49728
"7193",0.105,3.3189
"7194",0.105,2.63641
"7195",0.105,2.82928
"7196",0.105,2.47744
"7197",0.105,2.78172
"7198",0.105,7.75452
"7199",0.105,21.45744
"7200",0.105,22.36466
"7201",0.12,2.17328
"7202",0.12,1.93372
"7203",0.12,2.90585
"7204",0.12,3.90292
"7205",0.12,3.72149
"7206",0.12,2.79639
"7207",0.12,2.60219
"7208",0.12,3.05385
"7209",0.12,2.39581
"7210",0.12,6.409
"7211",0.12,3.59035
"7212",0.12,5.23218
"7213",0.12,7.91041
"7214",0.12,26.73418
"7215",0.12,37.00259
"7216",0.12,19.68607
"7217",0.12,11.29338
"7218",0.12,7.0134
"7219",0.12,2.20312
"7220",0.12,0.95818
"7221",0.12,0.32943
"7222",0.12,0.40027
"7223",0.12,0.26907
"7224",0.12,0.3914
"7225",0.12,0.32904
"7226",0.12,0.2101
"7227",0.12,0.31238
"7228",0.12,0.45957
"7229",0.12,0.52482
"7230",0.12,0.58307
"7231",0.12,0.85379
"7232",0.12,0.56114
"7233",0.12,0.67948
"7234",0.12,1.05982
"7235",0.12,1.40706
"7236",0.12,2.47026
"7237",0.12,4.24106
"7238",0.12,7.79908
"7239",0.12,6.10424
"7240",0.12,7.95409
"7241",0.12,1.75579
"7242",0.12,1.05802
"7243",0.12,3.88532
"7244",0.12,3.79176
"7245",0.12,2.58355
"7246",0.12,1.87634
"7247",0.12,2.52773
"7248",0.12,5.1462
"7249",0.12,5.49844
"7250",0.12,9.52822
"7251",0.12,9.04356
"7252",0.12,12.04206
"7253",0.12,29.67612
"7254",0.12,110.68869
"7255",0.12,120.99406
"7256",0.12,44.01152
"7257",0.12,16.72879
"7258",0.12,9.29688
"7259",0.12,4.00462
"7260",0.12,0.70715
"7261",0.12,0.24335
"7262",0.12,0.23285
"7263",0.12,0.29214
"7264",0.12,0.3449
"7265",0.12,0.18645
"7266",0.12,0.28387
"7267",0.12,0.40755
"7268",0.12,0.47734
"7269",0.12,0.44251
"7270",0.12,0.54095
"7271",0.12,0.57487
"7272",0.12,0.66187
"7273",0.12,0.48659
"7274",0.12,1.60696
"7275",0.12,2.87788
"7276",0.12,2.76498
"7277",0.12,4.41977
"7278",0.12,9.41093
"7279",0.12,9.55989
"7280",0.12,12.12906
"7281",0.12,1.14111
"7282",0.12,1.20532
"7283",0.12,2.33175
"7284",0.12,2.94185
"7285",0.12,2.72193
"7286",0.12,3.7469
"7287",0.12,6.17998
"7288",0.12,8.65833
"7289",0.12,13.09725
"7290",0.12,27.72396
"7291",0.12,18.66688
"7292",0.12,41.25114
"7293",0.12,136.28941
"7294",0.12,262.82602
"7295",0.12,173.83757
"7296",0.12,46.65935
"7297",0.12,16.92133
"7298",0.12,4.48805
"7299",0.12,3.96658
"7300",0.12,0.60527
"7301",0.12,0.41194
"7302",0.12,0.2015
"7303",0.12,0.22021
"7304",0.12,0.19427
"7305",0.12,0.11356
"7306",0.12,0.11281
"7307",0.12,0.25258
"7308",0.12,0.49416
"7309",0.12,0.4127
"7310",0.12,0.48934
"7311",0.12,0.51623
"7312",0.12,0.34983
"7313",0.12,0.22301
"7314",0.12,0.49696
"7315",0.12,1.43829
"7316",0.12,2.18019
"7317",0.12,2.21118
"7318",0.12,4.25267
"7319",0.12,15.91581
"7320",0.12,19.17513
"7321",0.12,0.75143
"7322",0.12,0.98628
"7323",0.12,1.5305
"7324",0.12,2.10523
"7325",0.12,2.23959
"7326",0.12,4.82573
"7327",0.12,13.421
"7328",0.12,12.11878
"7329",0.12,18.46775
"7330",0.12,31.79409
"7331",0.12,54.26612
"7332",0.12,87.7398
"7333",0.12,281.48886
"7334",0.12,269.57962
"7335",0.12,214.34721
"7336",0.12,54.43988
"7337",0.12,13.49937
"7338",0.12,3.45469
"7339",0.12,2.45273
"7340",0.12,1.4367
"7341",0.12,0.55143
"7342",0.12,0.33391
"7343",0.12,0.2455
"7344",0.12,0.1385
"7345",0.12,0.05832
"7346",0.12,0.11854
"7347",0.12,0.21945
"7348",0.12,0.40791
"7349",0.12,0.89185
"7350",0.12,0.40583
"7351",0.12,0.15111
"7352",0.12,0.09668
"7353",0.12,0.09521
"7354",0.12,0.2477
"7355",0.12,0.76376
"7356",0.12,1.70432
"7357",0.12,2.43032
"7358",0.12,7.80879
"7359",0.12,27.09886
"7360",0.12,30.44975
"7361",0.12,0.69341
"7362",0.12,0.65026
"7363",0.12,1.34024
"7364",0.12,2.71549
"7365",0.12,4.62482
"7366",0.12,7.83016
"7367",0.12,25.49976
"7368",0.12,37.36156
"7369",0.12,52.28526
"7370",0.12,56.74215
"7371",0.12,91.6895
"7372",0.12,166.47591
"7373",0.12,226.80222
"7374",0.12,366.76035
"7375",0.12,361.1225
"7376",0.12,66.27225
"7377",0.12,28.17922
"7378",0.12,8.78638
"7379",0.12,4.55523
"7380",0.12,1.28313
"7381",0.12,0.51746
"7382",0.12,0.46459
"7383",0.12,0.30845
"7384",0.12,0.33787
"7385",0.12,0.19971
"7386",0.12,0.18153
"7387",0.12,0.17071
"7388",0.12,0.35794
"7389",0.12,0.47551
"7390",0.12,0.23298
"7391",0.12,0.03088
"7392",0.12,0.08238
"7393",0.12,0.23608
"7394",0.12,0.54662
"7395",0.12,1.19405
"7396",0.12,2.47166
"7397",0.12,4.53858
"7398",0.12,12.77879
"7399",0.12,37.46001
"7400",0.12,39.26408
"7401",0.12,0.80576
"7402",0.12,1.04225
"7403",0.12,1.30732
"7404",0.12,2.6444
"7405",0.12,10.08768
"7406",0.12,28.5639
"7407",0.12,37.39457
"7408",0.12,124.26015
"7409",0.12,77.1024
"7410",0.12,59.94349
"7411",0.12,59.97469
"7412",0.12,60.33363
"7413",0.12,100.99468
"7414",0.12,213.6537
"7415",0.12,312.15991
"7416",0.12,195.55185
"7417",0.12,59.91248
"7418",0.12,8.04744
"7419",0.12,2.16754
"7420",0.12,1.58402
"7421",0.12,0.6057
"7422",0.12,0.65942
"7423",0.12,0.5736
"7424",0.12,0.84959
"7425",0.12,0.6482
"7426",0.12,0.39028
"7427",0.12,0.54457
"7428",0.12,0.33807
"7429",0.12,0.34464
"7430",0.12,0.36285
"7431",0.12,0.22121
"7432",0.12,0.17461
"7433",0.12,0.3498
"7434",0.12,1.00874
"7435",0.12,2.14645
"7436",0.12,4.68081
"7437",0.12,10.11668
"7438",0.12,15.21061
"7439",0.12,20.08453
"7440",0.12,48.49395
"7441",0.12,2.21225
"7442",0.12,1.42858
"7443",0.12,1.60526
"7444",0.12,2.5185
"7445",0.12,8.98914
"7446",0.12,27.88782
"7447",0.12,64.88007
"7448",0.12,100.62714
"7449",0.12,70.20686
"7450",0.12,63.52463
"7451",0.12,86.13517
"7452",0.12,46.14111
"7453",0.12,55.8625
"7454",0.12,112.01167
"7455",0.12,187.81126
"7456",0.12,77.59846
"7457",0.12,38.28832
"7458",0.12,8.81041
"7459",0.12,2.71898
"7460",0.12,1.95293
"7461",0.12,1.21352
"7462",0.12,1.27099
"7463",0.12,1.13952
"7464",0.12,1.06957
"7465",0.12,0.7457
"7466",0.12,1.45029
"7467",0.12,1.26605
"7468",0.12,0.56871
"7469",0.12,0.53072
"7470",0.12,0.49027
"7471",0.12,0.44958
"7472",0.12,0.45294
"7473",0.12,0.50819
"7474",0.12,1.13758
"7475",0.12,2.3251
"7476",0.12,5.44001
"7477",0.12,11.46205
"7478",0.12,13.59995
"7479",0.12,21.90815
"7480",0.12,31.06339
"7481",0.12,4.3208
"7482",0.12,2.13455
"7483",0.12,2.46849
"7484",0.12,3.20164
"7485",0.12,7.02949
"7486",0.12,24.2194
"7487",0.12,42.46162
"7488",0.12,61.48603
"7489",0.12,62.43414
"7490",0.12,25.41044
"7491",0.12,32.61263
"7492",0.12,50.95459
"7493",0.12,46.81695
"7494",0.12,45.61055
"7495",0.12,34.17404
"7496",0.12,26.18984
"7497",0.12,13.4158
"7498",0.12,7.67755
"7499",0.12,3.00017
"7500",0.12,3.16809
"7501",0.12,1.37568
"7502",0.12,1.61219
"7503",0.12,1.27327
"7504",0.12,2.08833
"7505",0.12,1.84013
"7506",0.12,4.24294
"7507",0.12,1.98618
"7508",0.12,0.93194
"7509",0.12,0.60415
"7510",0.12,0.34114
"7511",0.12,0.74051
"7512",0.12,1.15503
"7513",0.12,1.2027
"7514",0.12,3.79858
"7515",0.12,5.8094
"7516",0.12,9.63441
"7517",0.12,14.0586
"7518",0.12,24.48476
"7519",0.12,17.77934
"7520",0.12,20.89346
"7521",0.12,2.77772
"7522",0.12,4.43873
"7523",0.12,2.91764
"7524",0.12,4.75808
"7525",0.12,14.64295
"7526",0.12,16.21103
"7527",0.12,28.49799
"7528",0.12,52.58203
"7529",0.12,45.73547
"7530",0.12,26.05894
"7531",0.12,20.92471
"7532",0.12,17.75463
"7533",0.12,21.6076
"7534",0.12,14.54357
"7535",0.12,8.39994
"7536",0.12,10.42048
"7537",0.12,9.56668
"7538",0.12,6.22207
"7539",0.12,6.11194
"7540",0.12,3.3886
"7541",0.12,3.07405
"7542",0.12,2.68736
"7543",0.12,1.5781
"7544",0.12,3.77039
"7545",0.12,2.10747
"7546",0.12,1.99249
"7547",0.12,4.30601
"7548",0.12,1.3358
"7549",0.12,1.11348
"7550",0.12,1.28224
"7551",0.12,1.11029
"7552",0.12,2.75796
"7553",0.12,5.41411
"7554",0.12,7.8394
"7555",0.12,15.76262
"7556",0.12,18.94518
"7557",0.12,36.33785
"7558",0.12,31.54892
"7559",0.12,19.55515
"7560",0.12,20.61495
"7561",0.12,3.48548
"7562",0.12,3.51314
"7563",0.12,4.11363
"7564",0.12,7.74931
"7565",0.12,13.1367
"7566",0.12,13.08571
"7567",0.12,14.50776
"7568",0.12,35.15722
"7569",0.12,35.25971
"7570",0.12,16.95363
"7571",0.12,16.48417
"7572",0.12,20.08858
"7573",0.12,10.96655
"7574",0.12,4.65804
"7575",0.12,4.56521
"7576",0.12,3.34837
"7577",0.12,9.16724
"7578",0.12,26.41447
"7579",0.12,10.17189
"7580",0.12,3.55994
"7581",0.12,3.30637
"7582",0.12,2.85062
"7583",0.12,4.13495
"7584",0.12,2.66503
"7585",0.12,1.48495
"7586",0.12,1.46792
"7587",0.12,4.27796
"7588",0.12,3.2154
"7589",0.12,5.38732
"7590",0.12,5.55264
"7591",0.12,8.80291
"7592",0.12,12.32031
"7593",0.12,24.10018
"7594",0.12,29.92632
"7595",0.12,36.44008
"7596",0.12,55.89099
"7597",0.12,39.50781
"7598",0.12,53.69405
"7599",0.12,25.84721
"7600",0.12,46.02449
"7601",0.12,5.09276
"7602",0.12,4.56586
"7603",0.12,4.21032
"7604",0.12,5.9607
"7605",0.12,12.68822
"7606",0.12,23.12719
"7607",0.12,27.51183
"7608",0.12,23.04319
"7609",0.12,17.82137
"7610",0.12,11.84582
"7611",0.12,8.44039
"7612",0.12,9.64842
"7613",0.12,8.09643
"7614",0.12,2.69432
"7615",0.12,3.70893
"7616",0.12,9.17066
"7617",0.12,13.85801
"7618",0.12,32.5645
"7619",0.12,13.62352
"7620",0.12,7.95478
"7621",0.12,4.63883
"7622",0.12,2.16127
"7623",0.12,1.33337
"7624",0.12,0.95618
"7625",0.12,0.86831
"7626",0.12,0.79691
"7627",0.12,1.76933
"7628",0.12,4.8008
"7629",0.12,8.46539
"7630",0.12,12.91806
"7631",0.12,20.31633
"7632",0.12,52.92651
"7633",0.12,60.69137
"7634",0.12,66.55927
"7635",0.12,61.69241
"7636",0.12,61.69005
"7637",0.12,58.63037
"7638",0.12,70.17417
"7639",0.12,65.92093
"7640",0.12,52.78973
"7641",0.12,2.53587
"7642",0.12,8.52883
"7643",0.12,9.06963
"7644",0.12,9.98833
"7645",0.12,11.68619
"7646",0.12,17.1648
"7647",0.12,21.97733
"7648",0.12,15.18916
"7649",0.12,8.38423
"7650",0.12,8.85544
"7651",0.12,5.43404
"7652",0.12,5.69128
"7653",0.12,4.6824
"7654",0.12,3.62597
"7655",0.12,2.94223
"7656",0.12,6.68726
"7657",0.12,24.4409
"7658",0.12,27.57973
"7659",0.12,27.43667
"7660",0.12,6.0898
"7661",0.12,4.20945
"7662",0.12,2.16316
"7663",0.12,1.5261
"7664",0.12,0.85515
"7665",0.12,0.67011
"7666",0.12,1.06509
"7667",0.12,1.53368
"7668",0.12,7.9662
"7669",0.12,10.53094
"7670",0.12,16.59425
"7671",0.12,47.55613
"7672",0.12,98.09313
"7673",0.12,70.0712
"7674",0.12,65.1401
"7675",0.12,64.56942
"7676",0.12,70.1878
"7677",0.12,72.69134
"7678",0.12,57.33515
"7679",0.12,62.66413
"7680",0.12,63.52773
"7681",0.12,2.49076
"7682",0.12,7.6549
"7683",0.12,13.57431
"7684",0.12,25.17555
"7685",0.12,16.78728
"7686",0.12,24.4674
"7687",0.12,10.71225
"7688",0.12,6.50022
"7689",0.12,8.54727
"7690",0.12,3.64165
"7691",0.12,4.12184
"7692",0.12,2.95391
"7693",0.12,2.12154
"7694",0.12,1.68747
"7695",0.12,3.41667
"7696",0.12,9.44566
"7697",0.12,19.71316
"7698",0.12,17.92537
"7699",0.12,9.54765
"7700",0.12,7.50727
"7701",0.12,2.29583
"7702",0.12,1.32276
"7703",0.12,1.17954
"7704",0.12,0.59067
"7705",0.12,0.53725
"7706",0.12,0.86752
"7707",0.12,1.58134
"7708",0.12,4.25835
"7709",0.12,9.01666
"7710",0.12,27.48489
"7711",0.12,49.43445
"7712",0.12,38.73233
"7713",0.12,65.3908
"7714",0.12,53.9453
"7715",0.12,54.4021
"7716",0.12,58.29963
"7717",0.12,50.47825
"7718",0.12,52.51124
"7719",0.12,67.67547
"7720",0.12,73.77716
"7721",0.12,3.05079
"7722",0.12,4.56808
"7723",0.12,8.9584
"7724",0.12,10.91953
"7725",0.12,18.58042
"7726",0.12,9.28303
"7727",0.12,7.93412
"7728",0.12,2.96457
"7729",0.12,4.28647
"7730",0.12,2.7132
"7731",0.12,2.88478
"7732",0.12,1.82136
"7733",0.12,1.47668
"7734",0.12,2.30038
"7735",0.12,4.51066
"7736",0.12,23.08142
"7737",0.12,10.31573
"7738",0.12,7.78334
"7739",0.12,5.99507
"7740",0.12,3.64714
"7741",0.12,2.38505
"7742",0.12,0.68074
"7743",0.12,1.02929
"7744",0.12,0.66759
"7745",0.12,0.44561
"7746",0.12,1.21482
"7747",0.12,2.03453
"7748",0.12,5.37595
"7749",0.12,10.26665
"7750",0.12,27.81989
"7751",0.12,49.13528
"7752",0.12,38.04333
"7753",0.12,23.02286
"7754",0.12,23.34839
"7755",0.12,20.60547
"7756",0.12,28.82531
"7757",0.12,50.16423
"7758",0.12,43.33037
"7759",0.12,70.60561
"7760",0.12,97.4355
"7761",0.12,1.60951
"7762",0.12,2.50762
"7763",0.12,5.61088
"7764",0.12,6.34308
"7765",0.12,8.03057
"7766",0.12,5.83212
"7767",0.12,4.76746
"7768",0.12,3.3543
"7769",0.12,4.92604
"7770",0.12,2.58071
"7771",0.12,1.47977
"7772",0.12,1.42149
"7773",0.12,2.51848
"7774",0.12,4.0047
"7775",0.12,6.81132
"7776",0.12,14.62326
"7777",0.12,15.63742
"7778",0.12,8.37824
"7779",0.12,5.34898
"7780",0.12,2.89099
"7781",0.12,1.35363
"7782",0.12,1.05959
"7783",0.12,1.09507
"7784",0.12,0.94493
"7785",0.12,0.66766
"7786",0.12,0.82162
"7787",0.12,2.28427
"7788",0.12,5.32699
"7789",0.12,16.00358
"7790",0.12,11.44989
"7791",0.12,33.77898
"7792",0.12,23.62922
"7793",0.12,18.38544
"7794",0.12,12.23283
"7795",0.12,20.43052
"7796",0.12,31.30147
"7797",0.12,56.55608
"7798",0.12,31.33827
"7799",0.12,43.39404
"7800",0.12,62.95892
"7801",0.116,4.59278
"7802",0.116,4.12294
"7803",0.116,3.89851
"7804",0.116,7.27163
"7805",0.116,4.7809
"7806",0.116,3.78365
"7807",0.116,3.56228
"7808",0.116,3.80952
"7809",0.116,4.32938
"7810",0.116,1.81707
"7811",0.116,1.68964
"7812",0.116,2.05744
"7813",0.116,5.23047
"7814",0.116,4.99035
"7815",0.116,8.60799
"7816",0.116,22.00862
"7817",0.116,15.86697
"7818",0.116,9.15873
"7819",0.116,4.16113
"7820",0.116,3.13787
"7821",0.116,3.55383
"7822",0.116,2.66814
"7823",0.116,1.28894
"7824",0.116,0.65314
"7825",0.116,0.845
"7826",0.116,0.63892
"7827",0.116,1.55501
"7828",0.116,3.93077
"7829",0.116,5.41611
"7830",0.116,8.77008
"7831",0.116,7.8611
"7832",0.116,11.18239
"7833",0.116,16.39074
"7834",0.116,21.38011
"7835",0.116,33.06677
"7836",0.116,45.63674
"7837",0.116,48.36172
"7838",0.116,26.96684
"7839",0.116,42.73118
"7840",0.116,74.79264
"7841",0.116,6.30293
"7842",0.116,8.42552
"7843",0.116,7.41571
"7844",0.116,4.39496
"7845",0.116,5.54514
"7846",0.116,4.39077
"7847",0.116,2.88331
"7848",0.116,3.20599
"7849",0.116,2.38159
"7850",0.116,1.41995
"7851",0.116,2.28822
"7852",0.116,4.92169
"7853",0.116,6.253
"7854",0.116,11.39002
"7855",0.116,13.52955
"7856",0.116,24.33076
"7857",0.116,11.5179
"7858",0.116,9.0958
"7859",0.116,6.71864
"7860",0.116,3.97173
"7861",0.116,3.80344
"7862",0.116,2.4223
